Negative Discrimination;Positive Discrimination;priors_count_Low;priors_count_Medium;priors_count_High;priors_count_VeryHigh;positive_risk;negative_risk;c_charge_degree_F;c_charge_degree_M;race_African_American;race_Caucasian;race_Other;age_cat_25_45;age_cat_Greater_45;age_cat_Less_25;sex_Female;sex_Male;GDS-;GDS+
0.15386151535694267;0.1492108035667036;1;0;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5076726106276481;0.4923273893723519
0.1373760353877026;0.16944549381652557;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0.44773923050315556;0.5522607694968444
0.15839790320497615;0.11935010317815245;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0.5702935739041107;0.42970642609588927
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.10963851355309963;0.17801057129255624;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.38115370195573006;0.6188462980442699
0.14846563598027257;0.15362413631265517;1;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0.49146197454281804;0.508538025457182
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.14291540290701926;0.16674449563466529;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0.4615237671395829;0.5384762328604171
0.12194647733669342;0.16251695175382294;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4286894724097909;0.5713105275902091
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.1439656359802726;0.1373693939676216;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0.51172310823482;0.48827689176517997
0.1731153272418881;0.1298864738229724;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0.5713343175964524;0.42866568240354763
0.125349146033783;0.1671659508535552;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.42852197157557664;0.5714780284244234
0.12166540290701926;0.1879944956346653;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0.3929000929083537;0.6070999070916463
0.14939637842464173;0.151250876095932;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0.496915824702528;0.503084175297472
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.13397336669061302;0.17250087609593195;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4371439683560083;0.5628560316439917
0.17879525848370637;0.13983664016473218;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0.5611342092305062;0.43886579076949384
0.12234453588420893;0.14789569670641872;0;0;0;1;0;1;1;0;0;0;1;0;0;1;0;1;0.4527250983740162;0.5472749016259838
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.15588851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4986053729536948;0.5013946270463052
0.1431153272418881;0.1691317314779388;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0.4583400331412013;0.5416599668587987
0.17511151535694267;0.13566518494584223;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5634641052123092;0.43653589478769084
0.1373760353877026;0.16944549381652557;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0.44773923050315556;0.5522607694968444
0.1531715241501803;0.14789569670641872;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1;0;0.5087618762161333;0.49123812378386666
0.1753925897866168;0.1351876410649999;0;0;1;0;0;1;1;0;0;1;0;1;0;0;1;0;0.5647255438818083;0.4352744561181917
0.15175066218179617;0.12259130099638477;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0.5531441869986051;0.4468558130013949
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.15688011162121976;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.5607814527719875;0.43921854722801246
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.16027623400132884;0.12434302062599885;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0.5631250570562767;0.4368749429437233
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.1817506621817962;0.1225913009963848;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0.5971922513866019;0.4028077486133981
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.14666540290701927;0.18799449563466533;0;1;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0.4382520987609482;0.5617479012390518
0.13463851355309964;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4415177965794145;0.5584822034205855
0.1373694890707221;0.16626695175382292;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;0.45241436995403483;0.5475856300459652
0.15034914603378302;0.15946156947441656;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0.48529356315890176;0.5147064368410983
0.14939637842464173;0.151250876095932;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;0.496915824702528;0.503084175297472
0.15897336669061304;0.1647964947167933;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0.4910073037668368;0.5089926962331632
0.12166540290701926;0.18029011425552666;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0.402924921029098;0.5970750789709021
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.17468399917129643;0.15395187427779228;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0.5315426990302625;0.4684573009697375
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.15688011162121976;0.13057694496810787;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0.54575147148099;0.45424852851901
0.13289790320497616;0.13560484552318605;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0.4949591906767583;0.5050408093232417
0.13397336669061302;0.13979649471679328;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0.48936492133165327;0.5106350786683467
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.14694647733669342;0.15481257037468424;1;0;0;0;0;1;1;0;0;1;0;0;0;1;1;0;0.4869662681241054;0.5130337318758946
0.14666540290701927;0.18029011425552666;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0.44857907332423014;0.5514209266757699
0.14796827021773507;0.13983664016473218;0;0;0;1;0;1;0;1;1;0;0;1;0;0;0;1;0.5141269828270071;0.4858730171729929
0.15659249087456512;0.12017156540710894;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;1;0.5657977881173795;0.43420221188262054
0.1572576377370517;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0.5106780552388036;0.4893219447611964
0.1411694791405364;0.14142156540710893;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.4995539733628572;0.5004460266371429
0.1503925897866168;0.13518764106499986;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0.5266211506942811;0.47337884930571894
0.14183462600302305;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0.4520396641486549;0.5479603358513452
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.13397336669061302;0.17250087609593195;0;1;0;0;1;0;1;0;0;1;0;0;1;0;0;1;0.4371439683560083;0.5628560316439917
0.1817506621817962;0.1225913009963848;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0.5971922513866019;0.4028077486133981
0.16237603538770265;0.14444549381652558;1;0;0;0;1;0;0;1;1;0;0;0;0;1;1;0;0.5292198230314569;0.47078017696854313
0.18418306001718454;0.13165102226740796;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0.5831639786462958;0.41683602135370423
0.1572576377370517;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0.5106780552388036;0.4893219447611964
0.1709339991712964;0.14040625565693088;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0.5490263354014538;0.45097366459854615
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.14739452595402325;0.1268003103597047;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;1;0.5375539814519976;0.4624460185480024
0.1439656359802726;0.1373693939676216;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0;1;0.51172310823482;0.48827689176517997
0.14485322226730016;0.14559302062599883;0;1;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.49872644529443877;0.5012735547055612
0.14183462600302305;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0.46341870369336635;0.5365812963066336
0.15006152528712835;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;1;0;0.4522348777670753;0.5477651222329247
0.16027623400132884;0.12434302062599885;0;0;0;1;0;1;0;1;0;1;0;1;0;0;0;1;0.5631250570562767;0.4368749429437233
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.14319647733669338;0.16626695175382292;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1;0.4627250391347833;0.5372749608652168
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.12614452595402323;0.14034592898056603;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0.4733547623121651;0.5266452376878349
0.1411694791405364;0.14142156540710893;0;1;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.4995539733628572;0.5004460266371429
0.1496839991712964;0.15395187427779225;1;0;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4929720506045353;0.5070279493954647
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.10963851355309963;0.17801057129255624;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.38115370195573006;0.6188462980442699
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.14666540290701927;0.18029011425552666;1;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0.44857907332423014;0.5514209266757699
0.17468399917129643;0.15395187427779228;1;0;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0.5315426990302625;0.4684573009697375
0.1373760353877026;0.16944549381652557;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;0.44773923050315556;0.5522607694968444
0.12534914603378297;0.15946156947441653;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.4401138693469357;0.5598861306530643
0.12886151535694262;0.14921080356670358;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.4634100792762682;0.5365899207237318
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.12166540290701926;0.1879944956346653;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0.3929000929083537;0.6070999070916463
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.13463851355309964;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4415177965794145;0.5584822034205855
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.12166540290701926;0.18029011425552666;1;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0.402924921029098;0.5970750789709021
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.1496839991712964;0.1366562556569309;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0.5227487111831005;0.4772512888168995
0.14394841350409993;0.1714252396693891;1;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0.4564376638809235;0.5435623361190765
0.12886151535694262;0.14921080356670358;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.4634100792762682;0.5365899207237318
0.13765710981737678;0.14396794993568318;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0.488795670165432;0.511204329834568
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.14291540290701926;0.16674449563466529;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0.4615237671395829;0.5384762328604171
0.1503925897866168;0.13518764106499986;0;0;1;0;0;1;1;0;0;1;0;1;0;0;0;1;0.5266211506942811;0.47337884930571894
0.17511151535694267;0.13566518494584223;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5634641052123092;0.43653589478769084
0.12534914603378297;0.15946156947441653;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.4401138693469357;0.5598861306530643
0.17879525848370637;0.13983664016473218;0;0;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0.5611342092305062;0.43886579076949384
0.16956560152064548;0.1351876410649999;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0.5564029445002283;0.4435970554997717
0.15386151535694265;0.15691518494584225;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0.4950870358268099;0.5049129641731901
0.1572576377370517;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0.5106780552388036;0.4893219447611964
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.13397336669061302;0.13979649471679328;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;1;0.48936492133165327;0.5106350786683467
0.12886151535694262;0.14921080356670358;1;0;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0.4634100792762682;0.5365899207237318
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.15588851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4986053729536948;0.5013946270463052
0.13463851355309964;0.1780105712925563;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0.4306377983468784;0.5693622016531217
0.17025128081481566;0.13097176557859463;0;0;0;1;0;1;0;1;0;0;1;1;0;0;1;0;0.5652000497746117;0.4347999502253883
0.13254525848370638;0.1533822587855935;1;0;0;0;0;1;0;1;1;0;0;1;0;0;0;1;0.4635624432008377;0.5364375567991623
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.14968399917129643;0.16165625565693095;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4807730348068228;0.5192269651931771
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.1411694791405364;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5135552140410644;0.4864447859589356
0.14485322226730016;0.13788863924686015;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.5123161511760989;0.48768384882390114
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.14485322226730016;0.13788863924686015;1;0;0;0;0;1;0;1;0;1;0;1;0;0;0;1;0.5123161511760989;0.48768384882390114
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.18527623400132884;0.12434302062599883;0;0;0;1;0;1;0;1;0;1;0;1;0;0;1;0;0.598400232648115;0.40159976735188496
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.14428452709097134;0.13566518494584226;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;1;0.5153944472427169;0.4846055527572831
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.16985322226730015;0.13788863924686018;1;0;0;0;0;1;0;1;0;1;0;1;0;0;1;0;0.5519340834281805;0.4480659165718195
0.15011151535694264;0.13566518494584226;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;1;0.5252755567472686;0.47472444325273144
0.12614452595402323;0.14034592898056603;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0.4733547623121651;0.5266452376878349
0.15754525848370637;0.15338225878559353;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0.506694485799575;0.493305514200425
0.1541425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;1;0;0.4963052199554202;0.5036947800445798
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.16610322226730018;0.12434302062599888;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0.5718897260045513;0.42811027399544865
0.16289790320497616;0.13560484552318605;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0.545716593562502;0.454283406437498
0.15754525848370637;0.15338225878559353;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0.506694485799575;0.493305514200425
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.17311532724188813;0.15988647382297244;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0.5198630358403663;0.4801369641596337
0.10963851355309966;0.19530618991341764;1;0;0;0;0;1;1;0;1;0;0;0;1;0;0;1;0.3595357201051957;0.6404642798948044
0.125349146033783;0.1671659508535552;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.42852197157557664;0.5714780284244234
0.12506152528712833;0.15676057129255627;0;0;0;1;0;1;1;0;1;0;0;0;0;1;0;1;0.443760538314523;0.556239461685477
0.1226321566308636;0.15059669488827898;1;0;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0.4488257954788934;0.5511742045211065
0.16265710981737677;0.1439679499356832;1;0;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0.5304755910960847;0.46952440890391534
0.15868306001718455;0.14790576461244156;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0.5175761386895991;0.48242386131040094
0.15034914603378302;0.15946156947441656;1;0;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0.48529356315890176;0.5147064368410983
0.1411694791405364;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5135552140410644;0.4864447859589356
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.13808462600302301;0.1506812606037332;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0.47818884573117115;0.5218111542688288
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.16616947914053642;0.13371718402797025;1;0;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0.5541075998006807;0.4458924001993193
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.1818801116212198;0.12287256358896922;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5968121903959546;0.40318780960404543
0.17725066218179616;0.10633655865135118;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0.625030499121412;0.37496950087858805
0.12194647733669342;0.17981257037468426;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0.40411871081105444;0.5958812891889456
0.125349146033783;0.1671659508535552;0;1;0;0;0;1;0;1;1;0;0;0;0;1;0;1;0.42852197157557664;0.5714780284244234
0.15386151535694265;0.15691518494584225;0;1;0;0;1;0;1;0;1;0;0;1;0;0;1;0;0.4950870358268099;0.5049129641731901
0.14968399917129643;0.16165625565693095;0;1;0;0;1;0;0;1;0;1;0;0;1;0;0;1;0.4807730348068228;0.5192269651931771
0.13533030104036453;0.14466456679420922;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;1;0.48333136277454997;0.5166686372254501
0.1418551584347066;0.129501308541565;1;0;0;0;1;0;0;1;0;0;1;1;0;0;0;1;0.5227631388903327;0.47723686110966734
0.11846563598027257;0.1536241363126552;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;1;0.4353917274506528;0.5646082725493472
0.12506152528712833;0.1817605712925563;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;1;0.40760273357511806;0.592397266424882
0.14291540290701926;0.16674449563466529;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;1;0.4615237671395829;0.5384762328604171
0.19110322226730014;0.12434302062599885;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0.605818666643437;0.394181333356563
0.12166540290701928;0.15529011425552666;1;0;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0.4392958268298859;0.5607041731701141
0.1431964773366934;0.14126695175382292;0;0;1;0;0;1;1;0;0;1;0;0;0;1;0;1;0.5033915178289166;0.49660848217108344
0.10963851355309963;0.1703061899134176;1;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0.3916434645680408;0.6083565354319592
0.1291425897866168;0.15643764106499988;0;1;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4522112381571588;0.5477887618428412
0.1818801116212198;0.1305769449681079;0;1;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0.5820963482360094;0.4179036517639906
0.12614452595402323;0.14034592898056603;1;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0.4733547623121651;0.5266452376878349
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.12194647733669342;0.16251695175382294;0;1;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4286894724097909;0.5713105275902091
0.13465904598478326;0.16058061923038805;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;0.45610079488013056;0.5438992051198694
0.13088851355309963;0.15676057129255624;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;1;0.45502843724787306;0.544971562752127
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.11683462600302302;0.17193126060373323;0;1;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.40459982089965274;0.5954001791003473
0.12833791512119894;0.17466456679420922;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0.42355400625737505;0.576445993742625
0.16241947914053642;0.12017156540710891;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0.5747509776911993;0.4252490223088007
0.13289790320497616;0.14485010317815245;0;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0.47848373399899535;0.5215162660010046
0.12194647733669342;0.15481257037468427;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4406232726449728;0.5593767273550272
0.1572576377370517;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0.5106780552388036;0.4893219447611964
0.169572147837626;0.13836618312770255;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0.5506691788126842;0.4493308211873158
0.1709339991712964;0.14040625565693088;0;0;1;0;1;0;0;1;0;1;0;0;1;0;0;1;0.5490263354014538;0.45097366459854615
0.12194647733669342;0.15481257037468427;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4406232726449728;0.5593767273550272
0.13225763773705168;0.1506812606037332;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;1;0.46744240015296296;0.5325575998470371
0.11683462600302302;0.16422687922459459;1;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;0.4156906009181318;0.5843093990818682
0.150349146033783;0.1671659508535552;0;1;0;0;0;1;0;1;1;0;0;0;0;1;1;0;0.47351810199793554;0.5264818980020645
0.14456560152064546;0.13518764106499986;0;0;0;1;0;1;1;0;0;1;0;1;0;0;0;1;0.5167611291454014;0.4832388708545986
0.12194647733669342;0.15481257037468427;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;1;0.4406232726449728;0.5593767273550272
0.17511151535694267;0.13566518494584223;0;0;1;0;1;0;1;0;1;0;0;1;0;0;1;0;0.5634641052123092;0.43653589478769084
0.15839790320497615;0.11935010317815245;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0.5702935739041107;0.42970642609588927
0.17468399917129643;0.16165625565693093;0;1;0;0;1;0;0;1;0;1;0;0;1;0;1;0;0.5193669109292596;0.4806330890707404
0.1291425897866168;0.14873325968586124;1;0;0;0;0;1;1;0;0;1;0;1;0;0;0;1;0.4647492397478307;0.5352507602521692
0.15754525848370637;0.15338225878559353;1;0;0;0;0;1;0;1;1;0;0;1;0;0;1;0;0.506694485799575;0.493305514200425
